gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ServiceBundleCount,ChargePerMonth
1,0,0,0,-0.9109613101984924,1,0,0,2,0,0,0,0,0,0,1,3,-0.4357794239624898,-0.774379392897786,0,-0.661003705729825,-0.4078788796819898
1,0,1,1,-0.8295205827584317,1,2,2,1,1,1,1,1,1,2,1,0,-1.3547531650543558,-0.8868148597065765,0,-0.661003705729825,-1.4009725487595006
1,0,0,0,0.5142514200025698,1,2,1,0,2,0,0,2,2,0,1,1,1.1994288242009752,1.0854272005197405,1,0.7939756982044881,1.343941113081285
0,0,1,1,0.26992923768238775,1,0,0,0,0,2,0,2,0,0,1,3,-0.16324471593524553,0.027249970223942273,0,-0.176010571085054,-0.15650254238494446
1,1,1,0,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3065610520495383,-0.216216823413221,0,-0.661003705729825,-1.3103558740407306
1,0,1,1,1.5729808767233588,1,2,2,1,1,1,1,1,1,2,0,1,-1.3580767590546883,-0.2882399348769646,0,-0.661003705729825,-1.3865226368640076
0,0,1,1,0.025607055362205634,1,2,2,1,1,1,1,1,1,1,0,1,-1.3497677740538576,-0.6527011439440311,0,-0.661003705729825,-1.3419854574924164
1,1,0,0,1.4100994218432374,1,2,1,0,0,0,0,0,0,0,1,3,0.36354493311741554,1.2269807399570585,0,-0.661003705729825,0.35684022398852067
1,0,1,1,0.18848851024232702,0,1,0,2,2,2,0,0,0,0,0,0,-0.8163309370005319,-0.36659402122281987,1,-0.176010571085054,-0.8482325377124753
1,0,1,1,0.6771328748826912,1,2,1,0,0,0,0,2,0,0,0,2,0.6560212051466532,0.8713873075541344,1,-0.176010571085054,0.7311190391642317
0,0,1,0,-0.9516816739185228,1,0,0,0,2,0,0,0,0,0,0,3,-0.4623681759651477,-0.7999238838855395,0,-0.661003705729825,-0.42793858965270065
1,0,1,0,0.7992939660427822,1,2,1,2,0,2,2,0,0,2,1,1,0.8919963791702424,1.0359264770512442,0,0.7939756982044881,0.8027536378023108
0,0,0,0,1.5322605130033284,1,2,1,0,2,0,0,2,2,1,0,2,1.1346187411944968,2.011293673523185,0,0.7939756982044881,1.0908890548767163
1,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,2,0,1,2,0.6726391751483144,-0.9682792856286608,0,-0.176010571085054,0.6703765397528277
0,1,0,0,-0.748079855318371,1,2,1,0,2,0,0,0,0,0,1,2,0.47156173812821356,-0.5196624348359644,1,-0.176010571085054,0.46180025003770975
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6800635829869099,-0.9862354304162525,0,-1.145996840374596,-0.6778568111226586
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.481049737066981,-0.9968679387548512,1,-1.145996840374596,-1.4761964611496663
0,0,0,0,0.7992939660427822,1,2,1,0,2,0,0,0,0,1,1,3,0.5131066631323666,0.890247877324885,0,-0.176010571085054,0.5924027341644894
1,0,0,0,-1.0738427650786138,1,0,0,0,0,2,0,2,0,0,0,3,-0.12834697893175703,-0.8230859871127771,0,-0.176010571085054,0.14091061694791723
1,0,1,0,-1.0331224013585834,0,1,0,2,2,0,0,0,0,0,0,3,-1.0157465770204666,-0.8925722967944899,0,-0.661003705729825,-0.9310350640950646
0,1,0,0,0.5956921474426305,1,2,1,0,2,2,0,0,0,0,1,0,0.6792863631489789,0.745429584289823,1,0.30898256355971704,0.6522981323870706
0,0,0,0,-0.2594354906780068,1,0,1,2,0,2,2,0,0,1,1,1,0.7440964461554579,-0.002485758490644714,0,0.30898256355971704,0.7520451825340774
1,0,1,1,-0.30015585439803716,1,0,0,2,0,0,2,0,0,0,0,2,-0.3477041829536853,-0.4336538248521554,0,-0.176010571085054,-0.42702578083201526
1,0,0,0,1.4915401492832983,1,0,2,1,1,1,1,1,1,2,1,3,-1.517609271070636,-0.44598488742741815,0,-1.145996840374596,-1.5361835555455259
0,0,0,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,1,1.5949365102405126,2.6086553453266084,0,2.248955102138801,1.6239488995073093
1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,1,3,-1.4893587220678117,-0.9796397457829725,0,-1.145996840374596,-1.6546634679762433
1,0,1,1,1.0843365120829946,1,0,2,1,1,1,1,1,1,2,0,3,-1.504314895069307,-0.49936802057971813,0,-1.145996840374596,-1.500872618135873
1,0,0,0,1.4100994218432374,1,0,0,2,0,2,0,0,2,2,0,0,0.02620014208369237,0.9184615249702534,0,0.30898256355971704,0.011092458295892537
0,1,0,0,-0.2594354906780068,1,0,1,0,0,0,0,0,2,0,1,2,0.466576347127715,-0.12072278067921002,0,-0.661003705729825,0.4105912626374319
0,0,0,0,-0.21871512695797646,1,0,0,0,2,2,2,2,2,1,0,3,0.44663478312572175,-0.08858260505817654,0,1.278968832849259,0.40530618261692014
1,0,1,1,1.6137012404433893,1,2,1,2,0,2,0,2,2,2,0,0,1.3456669602155942,2.3515118812124096,0,1.278968832849259,1.3557883041763727
0,0,0,0,-1.0738427650786138,1,0,1,0,0,2,2,0,2,0,1,2,0.8138919201624348,-0.7909016931998821,0,0.30898256355971704,0.5436691056717776
1,0,1,1,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,1,-1.4660935640654862,-0.4682205065255662,0,-1.145996840374596,-1.494335686901518
1,0,0,0,-0.5037576729981889,1,2,0,0,2,0,2,2,0,1,1,2,0.1308933530941583,-0.3809765843696379,0,0.7939756982044881,0.20031680390705017
1,0,0,0,-1.0738427650786138,1,0,0,2,0,2,2,2,2,0,0,1,0.4615909561272169,-0.7925561291446849,0,1.278968832849259,0.5229652765735668
1,0,0,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.329826210051864,-0.46109540238994934,0,-0.661003705729825,-1.3434321421638067
0,0,1,1,1.1657772395230555,1,0,2,1,1,1,1,1,1,2,0,1,-1.4960059100684764,-0.42712431765666753,0,-1.145996840374596,-1.4330781914998845
1,1,1,0,1.2064976032430856,1,2,1,2,2,2,0,0,0,0,1,2,0.8089065291619363,1.4729181579384603,0,0.7939756982044881,0.8564705700730039
0,0,0,0,1.6137012404433893,1,2,1,2,0,0,2,0,0,2,1,0,0.6626683931473177,1.723002695354834,0,0.30898256355971704,0.700351083436126
1,1,1,0,-0.7888002190384014,1,0,1,0,2,2,0,2,2,0,1,2,1.1047063951915064,-0.4596615579044537,1,0.7939756982044881,1.008900071530957
1,0,1,0,-1.1145631287986442,1,0,1,0,0,2,0,2,2,0,1,2,0.9867188081797118,-0.7860266219491969,1,0.30898256355971704,1.1546805100181745
1,1,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,2,1.3373579752147637,-0.8758735233249481,1,1.278968832849259,1.1059851039791824
0,1,1,0,-0.2594354906780068,1,2,1,0,2,2,0,0,2,0,1,2,0.966777244177718,0.044919346114435044,1,0.7939756982044881,0.8889452709404009
1,1,0,0,-0.7888002190384014,1,0,0,0,2,0,0,2,0,0,1,2,-0.1615829189350795,-0.657973279821469,0,-0.176010571085054,-0.13649945827159612
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678117,-0.6720690740711878,0,-1.145996840374596,-1.4859599510822963
0,1,1,0,-0.9924020376385531,1,2,1,0,0,0,0,0,2,0,1,2,0.6394032351449919,-0.735158231432997,1,-0.176010571085054,0.39460153616466
1,1,1,1,0.06632741908223598,1,2,1,0,2,2,2,2,2,0,1,2,1.4669781412277214,0.5935964828487977,0,1.7639619674940301,1.386680311658925
1,0,0,0,-0.5851984004382496,0,1,0,2,0,2,0,0,0,0,0,3,-1.03568814102246,-0.7629748144516129,0,-0.661003705729825,-1.1325128981193673
1,0,1,1,0.9621754209229036,1,0,1,0,2,2,2,0,0,1,1,3,0.7008897241511383,1.1091628415411763,0,0.30898256355971704,0.690370523281957
0,0,0,0,0.14776814652229667,0,1,0,0,2,0,2,0,0,0,1,0,-0.9941432160183071,-0.44671283924313127,0,-0.661003705729825,-0.9793045627926075
0,0,1,0,-0.9516816739185228,0,1,0,0,0,2,0,2,2,0,1,2,-0.532163649972125,-0.8106887470997223,1,-0.176010571085054,-0.5177471994298285
1,0,0,0,-1.2774445836787656,1,0,1,0,0,2,0,2,0,0,1,2,0.6676537841478158,-0.968345463066453,1,-0.176010571085054,0.665407620769257
1,0,0,0,-0.8295205827584317,1,0,0,2,0,0,2,0,0,0,0,3,-0.2695997239458775,-0.7168711994564446,1,-0.176010571085054,-0.3376238862753947
0,1,1,1,1.002895784642934,1,0,1,0,2,2,2,2,0,0,1,1,1.0149693571825356,1.4504840065269358,0,0.7939756982044881,1.0902356648616667
0,0,0,0,0.3920903288424788,1,0,0,2,2,2,2,0,2,1,0,1,0.30372024111143525,0.3886008397147797,1,1.278968832849259,0.3474362416856888
0,0,1,1,0.025607055362205634,1,2,2,1,1,1,1,1,1,2,1,3,-1.3381351950526947,-0.679172119060874,1,-0.661003705729825,-1.4022147785053931
1,0,1,0,1.5322605130033284,1,0,1,2,2,0,2,0,0,2,0,0,0.6593447991469852,1.5116981364846351,0,0.30898256355971704,0.5550029732581125
0,0,0,0,1.4508197855632678,0,1,0,0,2,0,2,0,2,0,0,2,-0.6584602219847502,0.3554238842350031,0,-0.176010571085054,-0.6423192974117297
1,0,0,1,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.994882615621088,0,-1.630989975019367,-1.3271288916425485
0,0,0,0,0.18848851024232702,1,2,1,0,0,0,2,2,2,0,0,1,1.1811490571991479,0.5566253542689406,0,0.7939756982044881,1.0252737442730768
0,0,0,1,-1.1552834925186746,1,2,2,1,1,1,1,1,1,0,1,3,-1.3065610520495383,-0.9686322319635521,0,-0.661003705729825,-1.4480392535760997
1,0,0,0,-1.2774445836787656,1,0,0,2,0,0,0,0,0,0,1,3,-0.467353566965646,-0.9834118597371228,0,-0.661003705729825,-0.46584960115698004
1,0,0,0,-0.5037576729981889,0,1,0,2,2,2,2,2,0,0,1,1,-0.3244390249513595,-0.49155908292024947,0,0.7939756982044881,-0.21483637717027268
1,0,1,1,1.6137012404433893,1,0,0,2,2,0,2,2,0,2,0,0,0.12092257109316168,1.1363176501818713,0,0.7939756982044881,0.08852992932944405
0,0,0,0,-0.055833672077855064,1,2,1,0,0,2,0,0,2,0,1,2,0.8354952811645946,0.23257650054692103,1,0.30898256355971704,0.8540662544357921
1,1,1,0,-0.5851984004382496,1,0,1,0,0,0,0,0,2,0,0,2,0.4582673621268844,-0.37813095454457724,1,-0.661003705729825,0.4728160016467897
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,2,0,0,1,0,-0.3227772279511935,-0.7374744417557206,0,-0.661003705729825,-0.3139211389017462
0,0,1,1,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,-0.7228271688577343,0,-1.145996840374596,-1.5015429670759608
0,1,0,0,1.2064976032430856,1,2,1,0,0,0,0,2,0,1,0,2,0.6543594081464871,1.1821124371340093,0,-0.176010571085054,0.5042917584578903
0,0,0,0,-1.2774445836787656,0,1,0,0,0,2,2,0,0,0,0,3,-0.9592454790148186,-0.9899413669326106,0,-0.661003705729825,-0.9561162742026116
1,0,1,0,-0.6666391278783103,1,0,1,2,2,0,0,0,0,0,0,0,0.531386430134194,-0.4228448433461112,0,-0.176010571085054,0.590252721142752
1,0,1,1,-0.4223169455581282,1,2,0,0,0,2,2,2,2,1,1,3,0.4615909561272169,-0.2717617528667299,0,1.278968832849259,0.359819103279666
0,0,1,1,0.6771328748826912,1,0,0,2,0,2,2,0,0,0,0,0,-0.10009642992893289,0.3284234896158233,0,0.30898256355971704,-0.10088757213921375
1,0,1,1,0.14776814652229667,1,0,0,2,0,2,0,0,2,1,1,1,-0.035286346922454,-0.04025101632400733,0,0.30898256355971704,-0.1315517739845367
1,0,1,0,0.3920903288424788,1,2,1,0,2,2,2,0,2,0,1,2,1.1528985081963241,0.8198571426600133,1,1.278968832849259,1.1184074014381093
1,1,0,0,-1.1552834925186746,0,1,0,0,0,0,0,0,0,0,1,0,-1.3148700370503688,-0.960558584552915,1,-1.630989975019367,-1.2964872245771968
0,0,0,0,-0.8295205827584317,1,2,0,0,0,0,2,2,2,1,0,3,0.3087056321119333,-0.6207815597823045,1,0.7939756982044881,0.26361531073664646
0,0,0,0,-0.055833672077855064,1,0,1,2,0,2,2,0,0,0,0,2,0.7590526191569525,0.1961127323234698,0,0.30898256355971704,0.7657477266955535
1,0,1,0,-1.1145631287986442,1,2,1,2,0,0,0,0,2,0,1,2,0.8105683261621028,-0.823460992593599,0,0.30898256355971704,0.5925301423435554
1,0,1,1,1.369379058123207,1,0,2,1,1,1,1,1,1,2,0,1,-1.4876969250676457,-0.39950626695142794,0,-1.145996840374596,-1.455618109803566
0,1,0,0,-0.7073594915983407,1,2,0,0,0,0,2,0,0,0,0,1,-0.3244390249513595,-0.6717602460281581,1,-0.176010571085054,-0.47335818984326444
1,0,0,0,1.2879383306831464,1,2,1,0,2,2,0,2,2,2,1,0,1.3174164112127704,1.9469030265514644,0,1.278968832849259,1.318742827749671
1,0,1,1,-0.9109613101984924,1,0,2,1,1,1,1,1,1,0,1,1,-1.4860351280674797,-0.9093813659936851,0,-1.145996840374596,-1.42153835233039
1,0,1,1,-1.0331224013585834,1,0,1,0,2,0,2,2,0,0,1,2,0.830509890164096,-0.7371876728586216,1,0.30898256355971704,0.7356823321083266
1,0,0,0,-0.13727439951791576,0,1,0,0,2,0,2,0,0,0,0,2,-1.0124229830201346,-0.5625012962333886,0,-0.661003705729825,-0.997638160421644
1,0,0,0,1.002895784642934,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,-0.5091843405188807,0,-1.145996840374596,-1.491190392117634
0,0,0,0,0.5549717837226001,1,2,1,2,2,0,0,0,0,0,0,3,0.6477122201458225,0.6917155639485625,0,0.30898256355971704,0.6254402289448847
1,0,0,0,0.8400143297628127,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,-0.5743029393063145,0,-1.145996840374596,-1.5340734294362874
0,0,0,0,-0.62591876415828,1,0,0,2,2,0,2,2,2,1,0,1,0.5014740841312035,-0.39370471157165327,0,1.278968832849259,0.5580399988105358
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,-0.6766353172788433,0,-1.145996840374596,-1.4949824618682535
1,0,0,0,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8713955167010156,0,-1.145996840374596,-1.4726630076502383
0,0,0,0,-0.4223169455581282,0,1,0,0,2,0,0,2,2,0,1,2,-0.47898614596680894,-0.5209859835918066,0,-0.176010571085054,-0.4907694827260993
1,0,1,0,-0.748079855318371,1,2,1,0,0,0,0,0,2,0,1,2,0.677624566148813,-0.5031842528257296,1,-0.176010571085054,0.5501760233883586
0,0,1,0,1.002895784642934,1,2,0,0,2,2,2,2,0,1,0,0,0.32698539911376057,0.9217262785679972,0,1.278968832849259,0.393715266989228
1,1,0,0,-0.8702409464784621,1,0,1,0,0,0,0,0,2,0,1,1,0.47820892612887816,-0.6406127319740061,0,-0.661003705729825,0.3472462325182072
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.9968017613170591,0,-1.145996840374596,-1.4712275421660959
1,0,1,1,-0.8295205827584317,1,0,2,1,1,1,1,1,1,2,0,0,-1.4527991880641573,-0.8901678498880433,0,-1.145996840374596,-1.421952428912354
1,1,1,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,1,2,0.9917041991802098,-0.8824471488122975,1,0.30898256355971704,0.9414586754120677
1,0,0,1,0.14776814652229667,1,0,1,0,2,0,0,2,2,0,1,2,0.9950277931805424,0.5438751679209944,0,0.30898256355971704,1.0867535471724001
1,0,0,0,-0.6666391278783103,1,0,1,2,0,0,0,2,2,0,1,2,0.9800716201790471,-0.35139526967656587,1,0.30898256355971704,0.9255512333882756
1,0,1,1,1.3286586944031769,1,2,0,2,2,2,0,0,2,1,0,1,0.25552812810661757,1.0474192920811403,1,1.278968832849259,0.22640999897974914
1,0,0,0,-1.2367242199587352,1,0,1,0,2,0,0,0,0,0,0,2,0.3386179781149237,-0.938830325811173,0,-0.661003705729825,0.3681006349189503
0,0,0,0,0.3920903288424788,1,2,1,2,0,2,0,2,2,0,1,2,1.3440051632154282,0.9357558953799241,1,1.278968832849259,1.3256034358800126
1,0,1,1,1.6137012404433893,1,0,1,2,2,2,2,2,2,2,0,0,1.5683477582378549,2.5382866698076674,0,1.7639619674940301,1.550565327481429
1,0,0,0,1.2064976032430856,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.4526908677903516,0,-1.145996840374596,-1.4755285956948854
0,0,0,0,-1.0738427650786138,1,2,1,0,2,0,0,2,0,0,1,2,0.830509890164096,-0.7619600937388005,0,0.30898256355971704,0.9058480893631451
1,0,1,0,0.6364125111626608,1,0,2,1,1,1,1,1,1,2,1,3,-1.4860351280674797,-0.5487143300266996,0,-1.145996840374596,-1.43037198607896
1,0,0,0,0.10704778280226633,1,2,1,2,0,2,2,2,2,2,1,2,1.4686399382278874,0.7702020051700019,0,1.7639619674940301,1.6646335668463332
1,0,0,1,0.7992939660427822,1,0,2,1,1,1,1,1,1,1,0,1,-1.4993295040688086,-0.5961856120695713,0,-1.145996840374596,-1.553915450379873
0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3248408190513656,-0.9947943790373651,0,-1.630989975019367,-1.3205036663311214
1,0,1,0,-1.0738427650786138,1,2,1,0,0,0,0,2,0,0,1,2,0.6011819041411709,-0.8027253954187387,1,-0.176010571085054,0.3957057403832312
0,0,1,0,1.5729808767233588,1,2,0,2,2,2,2,2,2,2,0,1,0.9451738831755587,1.864622412229944,0,2.248955102138801,0.8901987161950136
0,0,1,1,1.4100994218432374,1,0,1,2,2,2,0,0,0,1,0,0,0.6659919871476498,1.4640944995661793,0,0.30898256355971704,0.6225661451546909
1,1,0,0,1.125056875803025,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.924196902912236,0,0.7939756982044881,0.26985406457157396
1,0,1,1,-0.38159658183809786,0,1,0,0,0,0,2,0,0,0,1,0,-1.1437049460332582,-0.7063269277015688,0,-1.145996840374596,-1.1677634175752776
1,0,0,1,0.26992923768238775,0,1,0,0,0,2,2,2,2,1,0,0,-0.32942441595185784,-0.03883923098444245,0,0.30898256355971704,-0.28374084387876924
1,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,1,1,3,-1.504314895069307,-0.9000062289731366,0,-1.145996840374596,-1.6158782947989285
1,1,1,0,0.8400143297628127,1,2,1,0,2,2,0,2,2,0,1,2,1.2991366442109427,1.4143290663465145,1,1.278968832849259,1.2832098810598669
1,0,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,3,-1.3481059770536914,-0.7370773771289681,0,-0.661003705729825,-1.3046997434528205
0,0,1,1,0.18848851024232702,1,0,2,1,1,1,1,1,1,0,0,2,-1.5093002860698053,-0.7041210131084986,0,-1.145996840374596,-1.5331823518351202
0,0,1,1,-1.1145631287986442,1,0,1,0,2,0,0,0,2,0,1,2,0.6261088591436628,-0.8274536980070561,1,-0.176010571085054,0.5325718532751369
0,1,1,0,0.7178532386027215,1,2,1,0,0,0,2,2,2,1,1,2,1.1927816362003112,1.2838492181664092,0,0.7939756982044881,1.2929820883942225
0,0,0,0,0.880734693482843,1,0,1,0,0,2,0,2,2,1,1,1,0.9750862291785486,1.2270027991029888,0,0.30898256355971704,0.9592486322668262
0,0,0,0,-1.1960038562387048,1,0,1,2,0,0,0,0,0,0,1,2,0.32532360211359457,-0.9026974447766822,0,-0.661003705729825,0.4346289390878678
1,0,0,0,1.4508197855632678,1,2,1,0,2,2,2,2,2,1,0,2,1.4520219682262263,2.1603914408688034,1,1.7639619674940301,1.3507043639200345
1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,2,0,0,0,0,2,-0.28621769394753876,-0.8771970720807902,0,-0.176010571085054,-0.21442230058830838
1,0,0,0,0.025607055362205634,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.7014739155968143,0,-1.145996840374596,-1.452957981458826
0,0,0,0,0.35136996512244845,1,2,0,0,2,2,0,2,2,1,1,2,0.5247392421335293,0.4341970943535417,0,1.278968832849259,0.4917378426361681
0,0,1,1,0.06632741908223598,0,1,0,2,0,2,2,2,2,1,0,3,-0.11671439993059413,-0.1264140403293312,0,0.7939756982044881,-0.20337376308366312
0,0,1,1,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,1,3,-1.4727407520661506,-0.8934987809235794,0,-1.145996840374596,-1.4968365861583441
0,0,0,0,-0.5037576729981889,1,0,2,1,1,1,1,1,1,0,1,1,-1.5242564590713006,-0.8524025920546806,0,-1.145996840374596,-1.5695293227244005
0,1,0,0,0.758573602322752,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.5787588867843163,0,-1.145996840374596,-1.516662298100836
0,0,1,0,-1.1960038562387048,1,2,1,0,2,0,0,0,2,0,1,1,0.8886727851699104,-0.8985944436335717,1,0.30898256355971704,0.5373199314149931
0,0,0,1,0.35136996512244845,1,0,0,0,0,0,0,0,0,0,0,0,-0.6501512369839195,-0.1931650159156369,0,-1.145996840374596,-0.6571731808821044
0,0,0,0,-0.7888002190384014,1,0,2,1,1,1,1,1,1,0,0,1,-1.505976692069473,-0.9033812783005342,0,-1.145996840374596,-1.553915450379873
1,0,1,1,0.10704778280226633,1,2,2,1,1,1,1,1,1,2,0,0,-1.3065610520495383,-0.6487525568224354,0,-0.661003705729825,-1.379420848564887
1,0,1,0,-0.8295205827584317,1,0,1,2,0,0,2,0,0,0,0,0,0.534710024134526,-0.6235168938777117,1,-0.176010571085054,0.24650014534879225
1,0,0,0,-1.1552834925186746,1,0,1,2,2,0,2,0,2,0,1,3,1.001674981181207,-0.8467113324045594,0,0.7939756982044881,0.8405620149401205
0,0,0,0,0.43281069256250915,0,1,0,0,0,2,0,2,2,0,1,0,-0.5221928679711283,-0.08979585808436519,1,-0.176010571085054,-0.5458915674194584
0,1,1,1,-0.8295205827584317,0,1,0,0,0,0,2,0,0,0,1,3,-1.1786026830367469,-0.8487628329761147,0,-1.145996840374596,-1.1628785141300766
1,1,1,0,1.4508197855632678,1,2,1,0,2,2,0,2,2,0,1,2,1.3473287572157604,2.2147010581501925,1,1.278968832849259,1.4106723959668517
1,1,0,0,-0.30015585439803716,1,2,1,0,2,0,0,2,0,0,1,2,0.8039211381614382,0.005058469417655496,1,0.30898256355971704,0.890599029104676
0,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.9488010597718505,0,-1.145996840374596,-1.5341671826246566
1,1,1,0,1.369379058123207,1,2,1,0,2,2,2,2,2,1,1,2,1.5317882242341998,2.2994522968159514,1,1.7639619674940301,1.6148475798875708
0,0,1,0,0.8400143297628127,1,0,1,2,2,2,2,2,2,1,0,2,1.5201556452330371,1.568743087861432,0,1.7639619674940301,1.501967320588132
1,1,0,0,1.247217966963116,1,2,1,2,2,2,0,2,2,0,1,0,1.4835961112293827,2.0963757993779044,0,1.7639619674940301,1.551873283668903
0,0,1,1,1.5322605130033284,1,2,1,2,2,2,2,2,2,2,1,0,1.6431286232453304,2.401872911372203,1,2.248955102138801,1.5098399097486244
1,1,1,0,-0.21871512695797646,0,1,0,0,0,0,0,0,2,0,0,0,-0.9393039150128251,-0.5504790617011558,1,-1.145996840374596,-0.8791900469754816
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,3,0.19902703010096928,-0.974566142218911,1,-1.145996840374596,0.19832923631362184
0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9574261858307552,0,-1.145996840374596,-1.4192195234713902
0,1,1,0,0.18848851024232702,1,0,2,1,1,1,1,1,1,1,0,3,-1.5009913010689746,-0.6846869055435497,0,-1.145996840374596,-1.4937443552177716
1,0,0,0,-1.1960038562387048,0,1,0,0,0,2,0,2,0,0,1,3,-0.8179927340006982,-0.948095167102068,1,-0.661003705729825,-0.7015972018219402
0,0,0,1,-0.8295205827584317,1,2,1,0,0,0,0,0,0,0,1,2,0.3934572791204055,-0.6118034873885086,0,-0.661003705729825,0.3197917003564586
0,0,1,1,0.22920887396235737,1,0,2,1,1,1,1,1,1,1,0,1,-1.5009913010689746,-0.6691131485164737,0,-1.145996840374596,-1.4801192919261694
0,0,0,0,-0.9516816739185228,1,0,1,0,0,2,0,0,2,0,1,1,0.682609957149311,-0.6610395011058365,0,-0.176010571085054,0.730739703701389
1,0,1,0,-0.7888002190384014,1,2,0,2,0,0,0,0,2,0,1,2,0.03617092408468901,-0.6077225453913288,0,0.30898256355971704,0.15373637364055268
1,1,1,0,-0.13727439951791576,1,2,1,0,0,0,0,2,2,0,1,2,0.9867188081797118,0.16496521826931793,1,0.30898256355971704,0.8858677044081361
0,0,1,1,0.5956921474426305,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.5572291603559507,0,-1.145996840374596,-1.4287626671646592
1,0,1,0,1.1657772395230555,1,2,1,2,0,2,2,2,0,0,0,0,1.1512367111961581,1.6164570205095412,0,1.278968832849259,1.0823623743851585
1,0,0,0,-0.6666391278783103,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.8841457030489616,0,-1.145996840374596,-1.5745396493661674
0,0,1,1,0.35136996512244845,1,0,0,2,2,0,2,2,2,2,0,2,0.45494376812655235,0.3735565021900405,0,1.278968832849259,0.38068452323913093
0,0,0,1,0.43281069256250915,1,2,2,1,1,1,1,1,1,2,1,2,-1.3181936310507012,-0.5336479333560298,0,-0.661003705729825,-1.320927372601038
0,0,1,1,0.14776814652229667,1,2,1,0,2,2,0,2,0,0,1,0,1.0831030341893466,0.5197865805646673,1,0.7939756982044881,1.0365122552274086
0,0,0,0,-1.0738427650786138,1,0,0,0,0,0,0,0,2,0,1,2,-0.3244390249513595,-0.8556011682146325,0,-0.661003705729825,-0.26598863759558555
0,0,0,0,1.0436161483629645,1,2,0,2,2,2,2,0,0,1,1,1,0.21065960910213194,0.8909537699946672,0,1.278968832849259,0.3101013564383074
1,0,0,0,-0.5444780367182193,1,0,0,0,0,0,2,2,0,0,1,1,-0.10674361792959748,-0.5234786670819759,0,-0.176010571085054,-0.2393715043268679
1,0,1,0,-0.8702409464784621,1,0,0,0,0,0,0,0,0,0,1,0,-0.626886078981594,-0.7755264684861825,0,-1.145996840374596,-0.5736600857702087
0,0,0,0,0.26992923768238775,0,1,0,2,2,0,2,0,0,1,1,0,-0.8130073430001998,-0.2864752032025084,0,-0.176010571085054,-0.7605022499434138
0,1,0,0,-0.9924020376385531,1,0,1,0,2,0,0,2,0,0,1,2,0.7424346491552913,-0.6909517029878692,0,-0.176010571085054,0.8095062712928043
0,0,0,1,-0.2594354906780068,1,2,0,0,0,0,0,0,0,0,1,3,-0.5072366949696331,-0.44739667276698303,0,-0.661003705729825,-0.532802599256117
0,1,0,0,0.8400143297628127,1,0,1,0,2,0,0,0,0,0,1,1,0.3003966471111027,0.7606503949820077,0,-0.661003705729825,0.3571471374111419
0,0,1,1,1.5322605130033284,1,0,2,1,1,1,1,1,1,2,1,3,-1.5142856770703037,-0.3875060915651258,0,-1.145996840374596,-1.4821591639299512
